what is the [sylvia_brett] other half father place of birth	burnham-on-sea
what is the name of the mother of husband of [princess_nadejda_petrovna_of_russia] mom	nicholas_i_of_montenegro
the mother of [princess_nadejda_petrovna_of_russia] mom husband	nicholas_i_of_montenegro
what is the location of [princess_nadejda_petrovna_of_russia] parent darling	cetinje
what is the father of [princess_nadejda_petrovna_of_russia] father heir	grand_duke_peter_nicolaievich_of_russia
what is the name of the father of heir of [princess_nadejda_petrovna_of_russia] father	grand_duke_peter_nicolaievich_of_russia
what is the name of the place of birth of heir of [princess_amelia_of_the_united_kingdom] parents	buckingham_palace
what is the nationality of [hortense_de_beauharnais] father couple	france
what is the [hortense_de_beauharnais] father couple nationality	france
[hortense_de_beauharnais] father wife son	hortense_de_beauharnais
what is the son of wife of [hortense_de_beauharnais] father	hortense_de_beauharnais
what is the name of the gender of daughter of [hortense_de_beauharnais] dad	female
the children of [hortense_de_beauharnais] mom children	napoleon_iii_of_france
what is the name of the children of children of [hortense_de_beauharnais] mom	napoleon_iii_of_france
what is the mother of children of [hortense_de_beauharnais] mother	josephine_de_beauharnais
the sex of [elisabeth_of_bavaria] father heir	female
what is the sex of [elisabeth_of_bavaria] father heir	female
the cause of death of son of [elisabeth_of_bavaria] father	assassination
[elisabeth_of_bavaria] father son cause of death	assassination
who is the mom of heir of [elisabeth_of_bavaria] dad	maximilian_joseph_duke_in_bavaria
[elisabeth_of_bavaria] dad heir mom	maximilian_joseph_duke_in_bavaria
the daughter of [elisabeth_of_bavaria] parent heir	archduchess_sophie_of_austria
the daughter of heir of [elisabeth_of_bavaria] parent	archduchess_sophie_of_austria
what is the location of heir of [elisabeth_of_bavaria] mother	munich
who is the location of heir of [elisabeth_of_bavaria] mother	munich
who is the darling of spouse of [emperor_kobun] darling	princess_t_chi
what is the institution of parent of [jacqueline_kennedy_onassis] heir	london_school_of_economics
what is the institution of [jacqueline_kennedy_onassis] child mother	riverdale_country_school
the institution of mother of [jacqueline_kennedy_onassis] child	riverdale_country_school
the wife of [jacqueline_kennedy_onassis] son parent	jacqueline_kennedy_onassis
[jacqueline_kennedy_onassis] son parent wife	jacqueline_kennedy_onassis
[jacqueline_kennedy_onassis] offspring parents place of birth	brookline
what is the [jacqueline_kennedy_onassis] offspring parents place of birth	brookline
who is the sex of other half of [prince_georg_of_bavaria] dad	female
the daughter of [ferdinand_i_holy_roman_emperor] kid mom	catherine_of_austria
[ferdinand_i_holy_roman_emperor] kid mom daughter	catherine_of_austria
what is the [ferdinand_i_holy_roman_emperor] daughter parents offspring	eleanor_of_austria
what is the offspring of parents of [ferdinand_i_holy_roman_emperor] daughter	eleanor_of_austria
[ferdinand_i_holy_roman_emperor] mother kid mom	philip_i_of_castile
who is the couple of father of [wilfrid_scawen_blunt] husband	ada_lovelace
the couple of [wilfrid_scawen_blunt] husband father	ada_lovelace
the work of [matilda_of_ringelheim] daughter kid	holy_roman_emperor
what is the name of the couple of offspring of [minnie_marx] other half	susan_fleming
[minnie_marx] darling son cause of death	pneumonia
what is the mother of children of [minnie_marx] husband	sam_marx
[minnie_marx] husband children mother	sam_marx
the place of death of child of [minnie_marx] wife	los_angeles
what is the [minnie_marx] wife child place of death	los_angeles
the location of [minnie_marx] darling daughter	new_york
the gender of [edith_craig] dad other half	female
what is the name of the gender of other half of [edith_craig] dad	female
what is the [edith_craig] parents darling offspring	edith_craig
the gender of wife of [count_aage_of_rosenborg] parents	female
what is the gender of [count_aage_of_rosenborg] parents wife	female
the gender of [william_petty_2nd_earl_of_shelburne] heir father	male
the address of parents of [william_petty_2nd_earl_of_shelburne] heir	county_dublin
what is the [william_petty_2nd_earl_of_shelburne] heir parents address	county_dublin
the son of [william_petty_2nd_earl_of_shelburne] child dad	henry_petty_fitzmaurice_3rd_marquess_of_lansdowne
what is the [william_petty_2nd_earl_of_shelburne] child dad son	henry_petty_fitzmaurice_3rd_marquess_of_lansdowne
[princess_marie_auguste_of_anhalt] parents son dad	eduard_duke_of_anhalt
what is the gender of wife of [eleonore_of_solms_hohensolms_lich] daughter	female
what is the name of the gender of wife of [eleonore_of_solms_hohensolms_lich] daughter	female
what is the father of couple of [eleonore_of_solms_hohensolms_lich] son	prince_andrew_of_greece_and_denmark
what is the father of [eleonore_of_solms_hohensolms_lich] son couple	prince_andrew_of_greece_and_denmark
[eleonore_of_solms_hohensolms_lich] child couple daughter	prince_ludwig_of_hesse_and_by_rhine
what is the [eleonore_of_solms_hohensolms_lich] offspring heir cause of death	airplane_crash
what is the gender of children of [eleonore_of_solms_hohensolms_lich] daughter	male
what is the name of the grandgender of [eleonore_of_solms_hohensolms_lich] daughter	male
what is the name of the grandplace_of_birth of [eleonore_of_solms_hohensolms_lich] offspring	darmstadt
what is the place of birth of offspring of [eleonore_of_solms_hohensolms_lich] offspring	darmstadt
the father of children of [hetepheres] offspring	khufu
[hetepheres] offspring children father	khufu
who is the gender of kid of [chimalpopoca] mom	male
what is the name of the gender of kid of [chimalpopoca] mom	male
[chimalpopoca] parents child mom	moctezuma_ii
the mom of [chimalpopoca] parents child	moctezuma_ii
what is the [frederick_william_iii_of_prussia] couple offspring offspring	grand_duke_konstantin_nikolayevich_of_russia
[frederick_william_iii_of_prussia] couple offspring offspring	grand_duke_konstantin_nikolayevich_of_russia
what is the nationality of [frederick_william_iii_of_prussia] darling kid	russia
what is the [frederick_william_iii_of_prussia] darling kid nationality	russia
who is the gender of daughter of [frederick_william_iii_of_prussia] darling	male
what is the gender of daughter of [frederick_william_iii_of_prussia] darling	male
what is the nation of mom of [frederick_william_iii_of_prussia] couple	germany
who is the nation of mom of [frederick_william_iii_of_prussia] couple	germany
what is the mother of son of [joana_princess_of_beira] dad	john_iv_of_portugal
the mother of [joana_princess_of_beira] dad son	john_iv_of_portugal
what is the nation of parents of [belle_starr] son	united_states
what is the gender of [belle_starr] children parents	female
what is the [belle_starr] children parents gender	female
[belle_starr] kid parent children	pearl_starr
what is the name of the children of parent of [belle_starr] kid	pearl_starr
what is the [princess_sophie_helene_beatrix_of_france] mother mother place of death	chateau_de_fontainebleau
what is the offspring of parent of [princess_sophie_helene_beatrix_of_france] parent	louis_xvi_of_france
who is the heir of father of [princess_sophie_helene_beatrix_of_france] mom	louis_xviii_of_france
who is the sex of darling of [grand_duchess_alexandra_petrovna] children	female
what is the parents of wife of [grand_duchess_alexandra_petrovna] offspring	nicholas_i_of_montenegro
what is the [grand_duchess_alexandra_petrovna] daughter husband address	cetinje
the address of husband of [grand_duchess_alexandra_petrovna] daughter	cetinje
the father of offspring of [grand_duchess_alexandra_petrovna] heir	grand_duke_peter_nicolaievich_of_russia
the father of [grand_duchess_alexandra_petrovna] heir offspring	grand_duke_peter_nicolaievich_of_russia
what is the name of the type of religion of couple of [sarah] couple	judaism
the husband of other half of [sarah] darling	abraham
the husband of [sarah] darling other half	abraham
what is the [charles_iv_of_france] wife parents other half	louis_devreux
the other half of [charles_iv_of_france] wife parents	louis_devreux
the husband of darling of [charles_iv_of_france] husband	jeanne_devreux
[charles_iv_of_france] other half couple husband	marie_de_luxembourg_queen_of_france
what is the husband of couple of [charles_iv_of_france] other half	marie_de_luxembourg_queen_of_france
the gender of children of [constantine_xi] mom	male
who is the job of wife of [henry_vii_of_england] darling	monarch
the job of wife of [henry_vii_of_england] darling	monarch
what is the darling of wife of [henry_vii_of_england] other half	elizabeth_of_york
what is the [henry_vii_of_england] husband husband place of birth	pembroke_castle
the place of birth of [henry_vii_of_england] husband husband	pembroke_castle
what is the [john_rolfe] children dad cause of death	smallpox
the cause of death of [john_rolfe] children dad	smallpox
what is the gender of kid of [princess_margaret_of_prussia] parent	female
[princess_margaret_of_prussia] parent kid gender	female
what is the place of birth of father of [princess_margaret_of_prussia] parent	berlin
what is the name of the mom of offspring of [magnus_i_of_norway] mother	olaf_ii_of_norway
what is the mom of [magnus_i_of_norway] mother offspring	olaf_ii_of_norway
what is the [magnus_i_of_norway] dad children gender	male
what is the gender of [magnus_i_of_norway] dad children	male
what is the nation of spouse of [eugene_de_beauharnais] dad	france
what is the [eugene_de_beauharnais] dad spouse nation	france
[eugene_de_beauharnais] mother couple daughter	hortense_de_beauharnais
what is the [eugene_de_beauharnais] parent kid child	napoleon_iii_of_france
what is the child of kid of [eugene_de_beauharnais] parent	napoleon_iii_of_france
what is the parent of [eugene_de_beauharnais] dad child	josephine_de_beauharnais
what is the parent of child of [eugene_de_beauharnais] dad	josephine_de_beauharnais
what is the nationality of husband of [edna_best] couple	united_states
what is the nationality of [edna_best] couple husband	united_states
what is the job of wife of [edna_best] couple	actor
[edna_best] couple wife job	actor
the mom of offspring of [anna_jagiellon] parent	bona_sforza
the place of death of child of [anna_jagiellon] parents	warsaw
what is the [charles_iv_holy_roman_emperor] son husband gender	male
the sex of [charles_i_of_england] heir parent	female
what is the nationality of parent of [charles_i_of_england] kid	kingdom_of_france
what is the name of the nationality of parent of [charles_i_of_england] kid	kingdom_of_france
the kid of [charles_i_of_england] children mother	henrietta_anne_stuart
what is the name of the kid of mother of [charles_i_of_england] children	henrietta_anne_stuart
[charles_i_of_england] child mom nation	kingdom_of_england
what is the nation of mom of [charles_i_of_england] child	kingdom_of_england
[martha_jefferson_randolph] father offspring sex	female
what is the [martha_jefferson_randolph] parent kid father	thomas_jefferson
what is the name of the father of kid of [martha_jefferson_randolph] parent	thomas_jefferson
what is the nationality of [john_d_spreckels] parent offspring	united_states
[john_d_spreckels] parent offspring nationality	united_states
who is the parents of heir of [john_d_spreckels] dad	claus_spreckels
the parents of [john_d_spreckels] dad heir	claus_spreckels
who is the address of offspring of [john_d_spreckels] parents	san_francisco
[john_d_spreckels] parents offspring address	san_francisco
[infanta_isabel_duchess_of_burgundy] son wife heir	mary_of_burgundy
who is the heir of daughter of [infanta_isabel_duchess_of_burgundy] dad	charles_i_duke_of_burgundy
the heir of [infanta_isabel_duchess_of_burgundy] dad daughter	charles_i_duke_of_burgundy
